StoreID,1/3/16,1/10/16,1/17/16,1/24/16,1/31/16,2/7/16,2/14/16,2/21/16,2/28/16,3/6/16,3/13/16,3/20/16,3/27/16,4/3/16,4/10/16,4/17/16,4/24/16,5/1/16,5/8/16,5/15/16,5/22/16,5/29/16,6/5/16,6/12/16,6/19/16,6/26/16,7/3/16,7/10/16,7/17/16,7/24/16,7/31/16,8/7/16,8/14/16,8/21/16,8/28/16,9/4/16,9/11/16,9/18/16,9/25/16,10/2/16,10/9/16,10/16/16,10/23/16,10/30/16,11/6/16,11/13/16,11/20/16,11/27/16,12/4/16,12/11/16,12/18/16,12/25/16
243,13557.3,12053.8,14834.6,15759.7,11266.5,17732.8,13190.0,13361.3,11467.9,13301.0,12897.1,16317.6,13150.2,11685.0,14247.0,12490.0,15374.0,16614.0,12936.0,10796.0,12073.0,14977.0,11461.0,9866.0,11040.0,16213.0,13210.0,10675.0,15264.0,11568.0,14901.0,14347.0,13183.0,11221.0,15344.0,13632.0,15787.0,15996.0,14285.0,11877.0,12820.0,13244.0,16251.0,14567.0,16672.0,16662.0,20571.0,16265.0,15463.0,23477.0,17234.0,16124.0
244,11467.9,12616.0,12514.7,15577.7,16178.7,21278.3,17132.9,12607.4,15124.3,12540.6,16824.9,14109.8,17171.7,17098.0,15649.0,15591.0,14152.0,15782.0,16534.0,15691.0,14080.0,15263.0,18225.0,14932.0,15860.0,13076.0,11844.0,15597.0,15180.0,13978.0,18037.0,12437.0,12986.0,18015.0,14108.0,14910.0,13159.0,13218.0,19031.0,15328.0,16458.0,15741.0,15091.0,17485.0,16264.0,16974.0,18063.0,18676.0,16616.0,22350.0,27127.0,18992.0
245,12041.2,10816.8,13319.7,11908.6,10444.5,17828.1,14153.9,13918.6,11087.6,14524.1,11069.9,13358.3,12371.6,10807.0,11415.0,11721.0,11627.0,11402.0,9470.0,9396.0,10913.0,12061.0,11869.0,11807.0,9977.0,13083.0,9547.0,9375.0,13064.0,11131.0,10854.0,13165.0,9690.0,13100.0,11973.0,9701.0,12348.0,12800.0,13464.0,10379.0,11080.0,13867.0,12295.0,14529.0,15698.0,15513.0,17314.0,14565.0,12454.0,18550.0,22596.0,18239.0
246,14791.5,11855.4,14642.4,18454.6,14835.4,18580.7,13945.1,14306.9,15519.5,15509.7,17584.1,14515.2,13782.8,16088.0,13706.0,15313.0,11984.0,18453.0,14662.0,16636.0,12639.0,11407.0,14626.0,16011.0,12130.0,17565.0,11537.0,15545.0,12152.0,14417.0,15838.0,15410.0,14090.0,13936.0,15569.0,17113.0,16016.0,15050.0,12332.0,13645.0,16060.0,15275.0,13635.0,16212.0,17031.0,17002.0,23863.0,13647.0,16400.0,20242.0,22663.0,18888.0
247,9445.3,9825.5,10203.5,10401.7,8997.3,9722.1,8295.1,9253.6,11120.0,10834.6,9842.7,9321.4,9559.5,8042.0,8704.0,10329.0,7342.0,8175.0,7361.0,8406.0,8271.0,10518.0,9175.0,7596.0,7603.0,8634.0,7588.0,7393.0,8496.0,8724.0,10531.0,10805.0,9539.0,7934.0,8172.0,10483.0,11016.0,10123.0,11088.0,7894.0,11407.0,9563.0,11280.0,9652.0,8937.0,9426.0,14812.0,9411.0,9287.0,15021.0,17664.0,11985.0
248,7356.9,7244.0,7822.9,6478.1,8369.6,9686.7,6584.4,8661.8,6226.9,6649.7,8378.5,6928.6,6847.8,6106.0,6193.0,7163.0,7213.0,6206.0,5977.0,5992.0,5414.0,7215.0,8354.0,6713.0,6673.0,7660.0,7814.0,6211.0,7742.0,7080.0,8154.0,6287.0,8398.0,8095.0,6505.0,6014.0,8351.0,8381.0,6284.0,7888.0,6249.0,7710.0,6370.0,8565.0,8345.0,7168.0,11290.0,7155.0,6818.0,8988.0,9196.0,10801.0
249,7841.1,8559.3,9220.1,9456.6,6819.0,9371.5,7464.3,9086.4,7837.8,9041.1,7470.9,9753.8,7111.8,8971.0,7048.0,7461.0,9299.0,10031.0,7371.0,9133.0,7052.0,9162.0,9815.0,8835.0,6209.0,10270.0,7459.0,7862.0,8825.0,8927.0,7983.0,9320.0,8531.0,8436.0,10060.0,6662.0,8051.0,7983.0,9295.0,8409.0,8937.0,9698.0,7810.0,8750.0,7278.0,8359.0,11316.0,9783.0,8030.0,14629.0,13591.0,10122.0
250,13337.6,9974.1,12417.8,10133.5,9559.5,12795.8,9855.6,14035.5,11661.8,13139.4,14059.2,14207.8,10860.5,9949.0,11990.0,11940.0,13605.0,13164.0,10049.0,11398.0,11621.0,13483.0,10637.0,11151.0,11114.0,12434.0,10123.0,10467.0,10435.0,12001.0,10389.0,10916.0,11609.0,14662.0,11681.0,12501.0,10764.0,12886.0,10582.0,12183.0,14356.0,12665.0,10848.0,12917.0,13745.0,14577.0,13517.0,12169.0,11830.0,17784.0,17367.0,18123.0
251,12796.9,14053.8,11672.5,13592.8,13151.2,17740.3,15099.5,11198.6,12444.7,15956.8,12113.0,14396.3,12859.4,11410.0,10032.0,10420.0,14739.0,15159.0,13214.0,14908.0,13238.0,11764.0,15331.0,11489.0,12007.0,14853.0,10062.0,11046.0,10527.0,14770.0,12898.0,11998.0,15516.0,11033.0,10790.0,11152.0,12271.0,10932.0,13401.0,15785.0,14310.0,11287.0,11859.0,13879.0,16825.0,16042.0,20188.0,12006.0,12359.0,16435.0,18651.0,18076.0
252,11246.3,14688.8,15150.5,17487.0,14024.3,16784.3,15467.6,17272.9,14096.0,16300.2,13346.3,17219.1,15335.4,14228.0,12297.0,15951.0,12602.0,12361.0,11683.0,13113.0,13354.0,10594.0,11740.0,14327.0,12751.0,16779.0,14208.0,15674.0,13953.0,13196.0,13474.0,15574.0,12575.0,14119.0,13461.0,13040.0,16309.0,14997.0,12649.0,14669.0,14187.0,16810.0,16354.0,16210.0,15447.0,13275.0,18728.0,14106.0,13509.0,18839.0,24667.0,19987.0
253,5178.2,5539.0,5514.2,6076.4,4941.3,5449.6,5531.5,6422.2,5340.8,5484.1,5376.4,6912.2,4348.9,5282.0,4574.0,5227.0,5054.0,5620.0,4584.0,5016.0,5509.0,3969.0,5800.0,5025.0,4321.0,6433.0,4990.0,5882.0,4599.0,5191.0,5170.0,4197.0,4533.0,4663.0,5787.0,5214.0,4979.0,6293.0,6108.0,5615.0,4544.0,5102.0,6619.0,5258.0,5538.0,5047.0,7056.0,5351.0,6420.0,6972.0,6693.0,5462.0
254,14878.8,15017.7,13628.4,12145.3,14041.9,16554.6,15480.8,16316.6,11996.7,13060.8,14050.5,16113.0,14110.9,12477.0,14209.0,11993.0,14729.0,15248.0,11179.0,15824.0,11215.0,14636.0,16607.0,13530.0,12990.0,15040.0,14928.0,13226.0,13660.0,14782.0,14172.0,14192.0,13382.0,13949.0,15416.0,11230.0,15547.0,15237.0,16645.0,12716.0,15599.0,13129.0,11774.0,15517.0,13097.0,17231.0,20801.0,14141.0,18138.0,19781.0,25581.0,14736.0
255,15100.6,15155.5,16756.0,13757.6,12290.7,18081.8,13988.1,14374.7,18914.3,12972.5,14111.9,16010.7,13704.8,16630.0,12831.0,17860.0,14377.0,17372.0,14811.0,16580.0,15004.0,15677.0,15398.0,16835.0,15540.0,19550.0,17236.0,13676.0,13855.0,15590.0,13762.0,17151.0,14371.0,15222.0,16566.0,15376.0,18602.0,14478.0,19059.0,15064.0,13966.0,14008.0,15641.0,18666.0,16849.0,16591.0,25771.0,18762.0,18039.0,25087.0,19663.0,16215.0
256,4180.9,4101.2,4262.8,4473.9,4467.4,5193.3,5335.5,4696.8,5498.1,5486.2,4841.1,5828.7,4104.4,3680.0,4120.0,4768.0,3816.0,4670.0,4694.0,4189.0,4695.0,3547.0,4742.0,4096.0,4673.0,4524.0,3864.0,3852.0,3846.0,3545.0,4681.0,4529.0,4038.0,5668.0,3979.0,4422.0,3963.0,4979.0,5549.0,4006.0,3907.0,4181.0,4014.0,4073.0,4883.0,4389.0,5783.0,4768.0,5680.0,5738.0,6177.0,6098.0
257,9276.5,8216.8,8867.6,11831.2,11313.0,13281.0,10568.2,12224.6,10370.4,9364.9,11498.6,13636.8,10721.8,9857.0,10479.0,10182.0,11320.0,9522.0,10503.0,8916.0,8621.0,8729.0,9391.0,7913.0,8439.0,9433.0,10798.0,11484.0,9667.0,7887.0,8937.0,11122.0,8763.0,8827.0,10002.0,9542.0,9951.0,11936.0,11732.0,8512.0,12067.0,8893.0,9294.0,10927.0,9016.0,13173.0,13920.0,12881.0,12309.0,12820.0,13776.0,14515.0
258,5875.0,6853.0,6645.1,7589.6,7532.5,8403.8,8186.3,5973.0,6415.7,8613.8,6598.8,8631.1,8371.5,7635.0,5590.0,6962.0,5685.0,6661.0,7076.0,6756.0,7617.0,6298.0,5949.0,6847.0,5709.0,7284.0,6379.0,7100.0,7001.0,5764.0,8292.0,7547.0,6998.0,7609.0,6339.0,5730.0,6603.0,6288.0,8763.0,8237.0,8550.0,7013.0,6538.0,8866.0,7985.0,8950.0,8656.0,7612.0,7783.0,8667.0,12705.0,10157.0
259,9733.9,8437.2,7657.5,10591.2,7933.2,10954.2,9386.1,8071.0,9047.9,7624.1,9343.0,8794.8,8087.2,10306.0,7467.0,7461.0,10007.0,10541.0,7729.0,7359.0,6925.0,8688.0,9750.0,9899.0,8098.0,9987.0,10332.0,9807.0,7217.0,9913.0,8485.0,9765.0,9240.0,10103.0,10474.0,10840.0,8626.0,8799.0,7940.0,11120.0,8989.0,8986.0,9319.0,10259.0,11487.0,9135.0,11555.0,8334.0,11908.0,14421.0,16770.0,14036.0
260,8044.1,7840.6,7128.7,8860.5,6873.4,9387.1,8000.0,6966.0,7185.7,9184.7,8288.6,8291.8,8009.6,7418.0,7024.0,7707.0,6913.0,9288.0,6050.0,8683.0,6135.0,7927.0,8922.0,6541.0,8327.0,7900.0,6692.0,6852.0,8166.0,7672.0,6742.0,7299.0,6164.0,8882.0,8829.0,8304.0,6805.0,6705.0,9432.0,9083.0,8658.0,8184.0,8659.0,7302.0,8061.0,7310.0,8624.0,7235.0,9433.0,12493.0,11728.0,8799.0
261,7479.8,7739.3,7575.6,6702.2,6216.4,8474.9,7408.7,7285.9,8885.3,7659.6,9675.8,7087.7,6636.5,8200.0,8058.0,8020.0,7569.0,9315.0,8312.0,6893.0,8268.0,7574.0,7750.0,5895.0,7719.0,7656.0,6402.0,5995.0,7152.0,6851.0,6477.0,6286.0,8749.0,9046.0,6977.0,6870.0,7546.0,6939.0,8419.0,8067.0,7363.0,8703.0,7733.0,8847.0,9160.0,8552.0,9503.0,8690.0,8764.0,9554.0,12565.0,9130.0
262,3428.4,3656.5,3599.5,3912.0,3743.1,4453.6,3509.6,3856.0,3592.9,4079.7,3644.4,5240.8,4211.3,3677.0,4380.0,3992.0,3629.0,4786.0,4402.0,3826.0,3826.0,3474.0,4567.0,3706.0,3528.0,4624.0,2990.0,3373.0,3918.0,4312.0,4136.0,4638.0,3478.0,4502.0,3505.0,3570.0,3753.0,3853.0,4454.0,3882.0,4618.0,3871.0,3676.0,3565.0,4272.0,4389.0,5314.0,3375.0,5334.0,6457.0,6903.0,5438.0
263,6714.0,8593.4,7585.3,10450.1,8320.9,11537.9,8977.9,9956.9,9779.2,9839.5,8626.8,8673.1,7537.9,9558.0,7485.0,7832.0,7784.0,10840.0,9394.0,9221.0,6569.0,9556.0,9814.0,8821.0,7316.0,7329.0,9463.0,9422.0,8151.0,7398.0,8823.0,7782.0,7255.0,10019.0,9145.0,7577.0,8901.0,8378.0,10073.0,9424.0,10033.0,10619.0,9061.0,9539.0,8478.0,11634.0,13376.0,10168.0,9244.0,15412.0,13551.0,12305.0
264,7504.5,7586.4,6149.7,7456.1,7385.0,10099.0,8696.8,8588.0,6906.8,9066.2,6809.9,10244.4,8757.1,7753.0,8250.0,9044.0,7801.0,9583.0,7993.0,8691.0,8604.0,6219.0,8010.0,8552.0,5890.0,7691.0,8977.0,8067.0,7485.0,8808.0,7299.0,7900.0,7408.0,7038.0,7820.0,7784.0,6967.0,8603.0,8582.0,8889.0,8621.0,8625.0,7518.0,8751.0,9154.0,8312.0,8897.0,8636.0,8985.0,10473.0,13784.0,10765.0
265,9336.5,11544.4,8722.6,12654.8,11610.1,14978.9,11750.1,11757.6,11235.3,11189.0,9459.3,13304.2,8477.1,9426.0,9771.0,8480.0,10847.0,11194.0,7656.0,11676.0,7865.0,9601.0,8795.0,9443.0,10786.0,9152.0,9318.0,9799.0,7885.0,8385.0,11076.0,8932.0,11076.0,12580.0,8540.0,10462.0,9657.0,11524.0,10223.0,12054.0,11686.0,11590.0,9366.0,12430.0,9197.0,11641.0,16077.0,9719.0,12958.0,16484.0,15920.0,13864.0
266,10469.5,9547.6,9018.8,12474.9,12128.1,11285.9,12891.7,11474.4,11589.6,9455.0,11050.0,11433.4,11713.5,12050.0,8676.0,8699.0,10996.0,9838.0,9081.0,10701.0,10056.0,9068.0,11417.0,9697.0,10171.0,9325.0,11709.0,11280.0,8812.0,10104.0,9641.0,9238.0,12272.0,9135.0,8990.0,9559.0,10960.0,10229.0,9908.0,12209.0,11507.0,12158.0,9594.0,10387.0,12613.0,13798.0,13000.0,12172.0,12316.0,16129.0,16491.0,14724.0
267,7750.1,5687.0,6367.2,6826.7,5652.3,8090.7,6861.4,7482.2,7568.5,6687.7,8070.6,7066.5,8189.3,5391.0,7894.0,6340.0,6873.0,8625.0,6950.0,5824.0,7381.0,6500.0,6393.0,5805.0,7268.0,7163.0,5700.0,6421.0,5576.0,6500.0,7660.0,7846.0,6862.0,7122.0,8438.0,7000.0,7146.0,6567.0,8514.0,7100.0,6382.0,6761.0,6088.0,7891.0,8123.0,8915.0,8817.0,6013.0,7660.0,10824.0,12887.0,9048.0
268,4425.4,5243.9,4647.3,5155.6,4387.7,6739.9,5993.5,4839.0,4530.9,4241.2,6132.4,4895.0,5354.8,4370.0,4948.0,4162.0,5454.0,5685.0,4535.0,5604.0,5279.0,4394.0,5024.0,3817.0,4602.0,6357.0,4598.0,5538.0,4741.0,5408.0,5994.0,4749.0,6039.0,6305.0,5032.0,4428.0,5628.0,5321.0,5508.0,6227.0,6044.0,6315.0,4820.0,4867.0,4776.0,6488.0,6142.0,5615.0,5263.0,7923.0,8001.0,7440.0
269,8157.2,7815.8,6310.1,7520.7,7406.5,7879.3,7588.5,8794.8,6874.5,8831.4,7120.0,8634.3,8147.5,7834.0,7086.0,6221.0,8576.0,9062.0,6269.0,8325.0,6649.0,8306.0,7376.0,7328.0,8098.0,9047.0,8464.0,6477.0,7426.0,7728.0,6224.0,8045.0,6033.0,8974.0,6680.0,6189.0,6533.0,7105.0,6698.0,8408.0,7482.0,7016.0,8248.0,7515.0,6836.0,10185.0,9424.0,8288.0,8768.0,10451.0,12229.0,10660.0
270,10584.8,9210.5,10673.1,9093.1,10736.6,10197.0,9632.7,9903.0,9278.4,11372.0,12882.0,9335.4,9318.2,9139.0,10663.0,10089.0,9130.0,8970.0,11281.0,8071.0,11097.0,8444.0,8846.0,7384.0,10974.0,9842.0,11301.0,10267.0,11466.0,9758.0,9432.0,9600.0,10288.0,10472.0,10398.0,9135.0,9620.0,10749.0,8814.0,11213.0,8506.0,10252.0,8624.0,11434.0,9876.0,13281.0,16675.0,11583.0,11065.0,14837.0,15381.0,10748.0
271,4360.8,4793.7,4941.3,4255.2,4661.3,6901.4,3995.7,4963.9,5041.4,4126.0,5119.0,4962.8,5476.5,5491.0,4830.0,4741.0,5529.0,5281.0,5201.0,4649.0,5366.0,3891.0,5536.0,4779.0,4066.0,5479.0,4027.0,4142.0,5072.0,4054.0,4838.0,4709.0,5679.0,5175.0,4076.0,4897.0,3853.0,5234.0,5099.0,4726.0,5533.0,4555.0,5413.0,4211.0,4368.0,5296.0,6724.0,5363.0,5710.0,6717.0,7805.0,5709.0
272,3463.6,3772.7,4362.9,5215.9,3772.7,4617.1,4180.9,3595.0,5279.5,3601.5,3855.7,3962.3,4622.5,4078.0,4360.0,3466.0,4002.0,4392.0,4016.0,3817.0,4289.0,4647.0,4874.0,3581.0,3188.0,3798.0,4384.0,4026.0,4549.0,3577.0,4588.0,3685.0,3482.0,4426.0,4375.0,3452.0,4988.0,5071.0,4836.0,3829.0,5362.0,4012.0,4994.0,4214.0,5187.0,4739.0,6443.0,4653.0,4336.0,6775.0,6913.0,4988.0
273,11090.9,11735.0,9155.6,13238.5,13373.1,14346.7,11633.8,9834.1,13152.3,12057.0,10295.0,14827.1,11997.8,9704.0,9224.0,10869.0,12060.0,14082.0,11613.0,9940.0,11326.0,11340.0,12111.0,8610.0,10921.0,11467.0,10950.0,11445.0,10768.0,9669.0,10229.0,11724.0,12923.0,12702.0,9860.0,13701.0,11211.0,11894.0,12357.0,13083.0,11418.0,14198.0,11783.0,13919.0,13048.0,15679.0,16867.0,10861.0,12027.0,19228.0,18382.0,16195.0
274,11452.8,16135.6,12086.1,16803.4,15992.4,19722.0,13146.9,13358.0,13615.4,16303.6,18437.2,18149.6,13921.3,16514.0,12459.0,16061.0,13267.0,18586.0,13059.0,14879.0,13337.0,15621.0,12849.0,13594.0,13544.0,16132.0,15091.0,11705.0,11527.0,14667.0,11692.0,15939.0,11699.0,12311.0,14793.0,16182.0,12338.0,14207.0,16302.0,18142.0,17138.0,13334.0,15996.0,12789.0,18790.0,16463.0,19042.0,16337.0,15411.0,25613.0,20353.0,17128.0
275,11915.9,11901.9,12768.9,15087.7,15072.6,17474.3,15630.5,14216.4,15337.6,16852.9,17225.5,16107.6,14728.0,14145.0,13316.0,11747.0,13484.0,18309.0,13230.0,14281.0,16496.0,15227.0,15921.0,14526.0,14074.0,18655.0,14285.0,12445.0,13277.0,13590.0,13221.0,17101.0,14153.0,16561.0,13409.0,17700.0,17184.0,13463.0,15481.0,16726.0,12726.0,18755.0,18291.0,16193.0,19449.0,17062.0,21073.0,14631.0,16228.0,18926.0,22454.0,21248.0
276,7070.5,8863.7,8963.9,8030.1,8444.8,12862.6,9558.4,10137.8,7394.7,9852.4,9539.0,8374.8,11019.9,9104.0,8061.0,7593.0,9369.0,10129.0,7499.0,9296.0,9919.0,8119.0,8694.0,6560.0,6886.0,10400.0,7053.0,7417.0,8853.0,10174.0,10439.0,8975.0,9710.0,10119.0,9494.0,10437.0,10240.0,9689.0,9139.0,10541.0,8937.0,9435.0,8568.0,8721.0,8410.0,11672.0,10288.0,9937.0,10886.0,11677.0,15628.0,12962.0
277,8928.6,10085.2,11041.4,13256.1,11394.5,12567.7,9033.7,12695.0,12687.2,12958.4,13653.5,14205.8,11240.7,8968.0,12021.0,12003.0,9388.0,10206.0,10360.0,8742.0,11582.0,9509.0,12524.0,10217.0,9562.0,11419.0,8707.0,11439.0,11896.0,10213.0,11871.0,10348.0,10850.0,11492.0,12509.0,12141.0,12248.0,11886.0,11735.0,9126.0,9784.0,9964.0,13117.0,12827.0,11027.0,13446.0,11965.0,11702.0,10507.0,13990.0,13538.0,12694.0
278,6824.9,5821.2,7105.0,6521.2,5751.2,6735.6,5738.3,7353.8,7335.4,5792.1,7972.0,6375.8,7238.5,7037.0,5096.0,7208.0,6247.0,7361.0,5156.0,5782.0,6491.0,5374.0,6194.0,6173.0,5860.0,7542.0,7042.0,6207.0,5484.0,7194.0,7105.0,7276.0,6808.0,6690.0,7206.0,6968.0,6804.0,5824.0,6497.0,6946.0,6787.0,7286.0,7011.0,6372.0,8231.0,6780.0,9658.0,7455.0,8258.0,11075.0,10457.0,7035.0
279,9684.4,8715.1,10598.8,9815.8,10925.1,13687.6,9366.7,10152.9,9792.1,10158.3,10550.3,11977.3,10738.8,10040.0,9952.0,9780.0,9860.0,12589.0,8509.0,8331.0,8379.0,8115.0,10547.0,9767.0,8768.0,11638.0,8048.0,11062.0,11546.0,11381.0,10178.0,9869.0,10717.0,11759.0,10226.0,10289.0,11180.0,10470.0,10581.0,9971.0,8945.0,10155.0,12426.0,11741.0,9444.0,9827.0,16154.0,12042.0,11031.0,13535.0,15868.0,15100.0
280,13577.7,15901.9,15174.9,13847.0,12038.7,20687.0,12029.0,12554.6,14987.5,14645.0,13927.8,16731.2,16074.2,12058.0,15509.0,11577.0,14792.0,13337.0,11064.0,12727.0,14016.0,12517.0,11374.0,11830.0,14775.0,11836.0,13622.0,15494.0,15823.0,11303.0,15221.0,14335.0,15103.0,12932.0,14611.0,11815.0,16435.0,12064.0,16925.0,17048.0,16170.0,15204.0,16519.0,12837.0,17512.0,14535.0,17046.0,12383.0,17530.0,20316.0,18567.0,18652.0
281,12967.6,12982.2,10233.3,14765.0,10280.4,15669.3,11305.7,13967.2,12288.5,11647.5,11016.6,15195.3,12189.9,11409.0,13178.0,12266.0,13055.0,14169.0,13063.0,13174.0,10173.0,9178.0,11777.0,13060.0,13076.0,14058.0,13089.0,13466.0,11419.0,11424.0,9549.0,10985.0,12143.0,11550.0,14210.0,11293.0,14317.0,14483.0,12498.0,10314.0,12352.0,14550.0,14468.0,11011.0,13721.0,12418.0,16944.0,11810.0,12093.0,15228.0,21748.0,18486.0
282,2800.2,3815.8,3168.5,3568.1,3438.9,3893.4,3469.0,4455.5,3199.8,3276.2,3694.1,4316.6,3619.8,2929.0,3227.0,4140.0,4081.0,4734.0,3106.0,3856.0,3245.0,3463.0,3727.0,3822.0,3942.0,4701.0,3706.0,2972.0,3746.0,2977.0,3712.0,3900.0,4084.0,3378.0,3255.0,4095.0,3094.0,3931.0,3811.0,3803.0,3765.0,3242.0,4193.0,4399.0,3883.0,4210.0,5092.0,3813.0,4460.0,5253.0,4979.0,4819.0
283,11015.6,13062.9,13628.4,14526.6,13506.7,15957.9,11220.2,13815.8,14940.1,11688.7,16513.6,15118.9,15774.8,9968.0,11633.0,14610.0,10893.0,15464.0,13168.0,10057.0,11471.0,9971.0,11555.0,13366.0,10568.0,11444.0,14008.0,13925.0,13411.0,9988.0,12558.0,15371.0,13990.0,13426.0,12647.0,12104.0,15487.0,12825.0,13104.0,13942.0,11212.0,15928.0,14294.0,11576.0,14057.0,15958.0,19092.0,13023.0,14067.0,19922.0,21275.0,14627.0
284,5192.2,6408.2,5252.5,5251.5,5495.9,6060.3,5663.9,5970.9,4630.0,6768.9,5318.2,6748.5,6939.1,5623.0,5326.0,6185.0,4865.0,5530.0,4668.0,5086.0,5805.0,5249.0,5846.0,4254.0,4260.0,6745.0,4836.0,5277.0,5575.0,5366.0,4850.0,4923.0,5501.0,6317.0,4848.0,6068.0,6333.0,6774.0,6351.0,6950.0,4827.0,5589.0,5889.0,5922.0,5117.0,7019.0,8466.0,6905.0,7341.0,8549.0,9438.0,6951.0
285,12174.4,14756.0,15990.2,17759.7,14850.8,20481.3,14648.3,18930.4,18442.5,16765.7,19624.0,18377.9,14472.7,16260.0,13630.0,17246.0,16341.0,18300.0,16922.0,15228.0,12948.0,16487.0,16387.0,13863.0,13682.0,14033.0,14522.0,16808.0,15161.0,13584.0,12358.0,17806.0,16859.0,12884.0,13535.0,13944.0,16281.0,15665.0,18250.0,17329.0,14736.0,13455.0,15915.0,13818.0,19857.0,16414.0,20853.0,15463.0,18184.0,27381.0,22197.0,20170.0
286,10682.2,13902.4,12198.5,13526.3,13734.6,15600.7,14905.6,16003.1,16703.7,17058.9,18088.4,12721.5,13110.8,14123.0,13939.0,10774.0,11199.0,17760.0,13647.0,13502.0,11798.0,14454.0,12344.0,14221.0,13219.0,15885.0,11150.0,11329.0,15896.0,12893.0,13507.0,13780.0,14722.0,12088.0,16172.0,16456.0,14054.0,13836.0,15758.0,15467.0,12162.0,16128.0,14768.0,12120.0,13369.0,14422.0,16084.0,15783.0,17995.0,18881.0,25575.0,15252.0
287,2352.2,2702.2,3114.7,3816.9,3257.9,3168.5,3612.3,3623.0,3539.0,2774.4,3654.3,3732.9,3520.7,3463.0,3332.0,2875.0,2671.0,3201.0,3429.0,3486.0,3406.0,2519.0,3181.0,2546.0,2881.0,2865.0,2383.0,2907.0,2805.0,2905.0,3344.0,3205.0,3366.0,3389.0,3091.0,2576.0,3646.0,3058.0,3245.0,2713.0,2789.0,2912.0,3588.0,2900.0,3601.0,4029.0,4144.0,2893.0,3558.0,4149.0,4606.0,4321.0
288,3966.6,4809.9,3888.0,4484.6,3651.0,4802.3,5016.7,3476.6,3871.8,3867.5,5326.8,5361.3,4050.6,3269.0,3425.0,4280.0,4071.0,4269.0,4133.0,4133.0,3858.0,3547.0,3929.0,3337.0,4251.0,4885.0,4462.0,4007.0,3744.0,4235.0,4202.0,4852.0,3379.0,4732.0,4882.0,4904.0,3707.0,4408.0,4900.0,4936.0,4554.0,4178.0,5010.0,5043.0,4818.0,5542.0,6633.0,4178.0,5039.0,5118.0,5612.0,5507.0
289,7433.5,7490.5,7556.2,6759.3,7416.2,7704.9,6550.3,8642.9,7918.1,8827.1,8220.7,8238.0,6902.5,6046.0,6098.0,7425.0,6878.0,6854.0,7780.0,5833.0,7666.0,6453.0,7492.0,6280.0,6613.0,9021.0,5982.0,5686.0,7320.0,7333.0,6327.0,5959.0,6800.0,8237.0,6154.0,8031.0,6356.0,7523.0,7634.0,6932.0,8840.0,7632.0,6846.0,6251.0,8930.0,9742.0,11154.0,7881.0,8998.0,10784.0,11270.0,10407.0
290,9449.6,7354.8,7959.0,7872.9,6925.1,10062.4,7926.7,10104.4,9488.4,9054.3,7561.6,10593.4,8737.7,9760.0,8987.0,9571.0,8436.0,11067.0,7799.0,8773.0,9759.0,9699.0,8876.0,7251.0,8482.0,10563.0,7524.0,8680.0,9833.0,6994.0,9313.0,7134.0,8736.0,10020.0,7866.0,7573.0,9128.0,8594.0,10365.0,9126.0,7643.0,10752.0,7613.0,10432.0,10338.0,9179.0,13443.0,8514.0,10790.0,15704.0,13867.0,10674.0
291,9185.7,6807.7,9209.4,9363.4,6822.8,8146.4,7598.2,7670.4,8777.6,9373.1,9786.7,7450.7,8772.2,6353.0,6370.0,7473.0,9493.0,9608.0,6923.0,7195.0,7420.0,8103.0,7365.0,8847.0,8562.0,7997.0,6514.0,8462.0,6695.0,7443.0,7235.0,9002.0,8969.0,7770.0,9912.0,7371.0,8954.0,8194.0,6935.0,9595.0,8947.0,9283.0,9317.0,10327.0,8911.0,10569.0,13327.0,8900.0,8829.0,12538.0,14547.0,12707.0
292,9450.7,10339.2,9381.7,10259.5,10299.4,12198.1,10856.2,9912.7,10494.3,11261.1,10505.1,10575.1,8875.6,9657.0,11164.0,7960.0,8985.0,11775.0,9634.0,9257.0,7941.0,9887.0,10506.0,10516.0,8037.0,12289.0,8594.0,11477.0,10709.0,8734.0,10598.0,8745.0,10948.0,11366.0,12248.0,8890.0,11813.0,8279.0,9991.0,9693.0,11979.0,8601.0,8953.0,12192.0,10624.0,13279.0,12570.0,12510.0,10569.0,15456.0,16606.0,12179.0
293,13067.2,10940.2,12682.8,13513.1,11396.8,17102.8,10012.9,11277.3,11937.5,14565.3,10725.8,13701.6,12453.4,10042.0,12797.0,12874.0,10256.0,11297.0,12436.0,9803.0,11178.0,13106.0,11295.0,11149.0,9335.0,11983.0,12405.0,13241.0,9297.0,10843.0,11643.0,13276.0,13077.0,10185.0,10609.0,12769.0,12255.0,12082.0,10860.0,11081.0,13329.0,11390.0,13253.0,10211.0,14739.0,12271.0,14596.0,13525.0,15937.0,16571.0,19381.0,17289.0
294,8333.8,9431.3,8891.7,9937.5,8831.4,15011.2,11975.2,10565.4,12013.9,9957.9,12548.1,11073.7,8809.9,9710.0,9716.0,11538.0,10605.0,10033.0,9859.0,11989.0,11509.0,7902.0,11795.0,9451.0,11186.0,9705.0,10794.0,8442.0,9578.0,8571.0,10784.0,10432.0,11808.0,9750.0,12322.0,10334.0,10893.0,10985.0,11722.0,11437.0,11192.0,10992.0,10646.0,8767.0,12456.0,12749.0,17184.0,9260.0,10254.0,12720.0,17150.0,14996.0
